"fecha_hecho","cod_depto","departamento","cod_muni","municipio","cantidad","unidad"
"2018-01-27T00:00:00.000","05","ANTIOQUIA","05670","SAN ROQUE","0.01","KILOGRAMO"
"2018-01-27T00:00:00.000","05","ANTIOQUIA","05686","SANTA ROSA DE OSOS","0.04","KILOGRAMO"
"2018-01-26T00:00:00.000","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","0.013","KILOGRAMO"
"2018-01-26T00:00:00.000","05","ANTIOQUIA","05690","SANTO DOMINGO","0.05","KILOGRAMO"
"2018-01-25T00:00:00.000","76","VALLE DEL CAUCA","76845","ULLOA","0.003","KILOGRAMO"
"2018-01-25T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.012","KILOGRAMO"
"2018-01-24T00:00:00.000","73","TOLIMA","73283","FRESNO","0.05","KILOGRAMO"
"2018-01-23T00:00:00.000","76","VALLE DEL CAUCA","76622","ROLDANILLO","0.003","KILOGRAMO"
"2018-01-23T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.003","KILOGRAMO"
"2018-01-23T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.068","KILOGRAMO"
"2018-01-22T00:00:00.000","76","VALLE DEL CAUCA","76895","ZARZAL","0.002","KILOGRAMO"
"2018-01-22T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.001","KILOGRAMO"
"2018-01-21T00:00:00.000","25","CUNDINAMARCA","25899","ZIPAQUIRA","0.001","KILOGRAMO"
"2018-01-20T00:00:00.000","25","CUNDINAMARCA","25295","GACHANCIPA","0.003","KILOGRAMO"
"2018-01-20T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.022","KILOGRAMO"
"2018-01-19T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.004","KILOGRAMO"
"2018-01-19T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.001","KILOGRAMO"
"2018-01-19T00:00:00.000","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","0.013","KILOGRAMO"
"2018-01-19T00:00:00.000","47","MAGDALENA","47001","SANTA MARTA","0.0035","KILOGRAMO"
"2018-01-19T00:00:00.000","05","ANTIOQUIA","05679","SANTA BARBARA","0.002","KILOGRAMO"
"2018-01-19T00:00:00.000","19","CAUCA","19698","SANTANDER DE QUILICHAO","0.01","KILOGRAMO"
"2018-01-18T00:00:00.000","66","RISARALDA","66170","DOSQUEBRADAS","0.007","KILOGRAMO"
"2018-01-18T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.015","KILOGRAMO"
"2018-01-17T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","0.912","KILOGRAMO"
"2018-01-17T00:00:00.000","20","CESAR","20710","SAN ALBERTO","0.012","KILOGRAMO"
"2018-01-16T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.011","KILOGRAMO"
"2018-01-16T00:00:00.000","63","QUINDIO","63272","FILANDIA","0.007","KILOGRAMO"
"2018-01-15T00:00:00.000","66","RISARALDA","66001","PEREIRA","7.2","KILOGRAMO"
"2018-01-15T00:00:00.000","76","VALLE DEL CAUCA","76895","ZARZAL","0.0346","KILOGRAMO"
"2018-01-14T00:00:00.000","25","CUNDINAMARCA","25260","EL ROSAL","0.002","KILOGRAMO"
"2018-01-14T00:00:00.000","66","RISARALDA","66170","DOSQUEBRADAS","0.04","KILOGRAMO"
"2018-01-13T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.055","KILOGRAMO"
"2018-01-13T00:00:00.000","20","CESAR","20060","BOSCONIA","0.004","KILOGRAMO"
"2018-01-13T00:00:00.000","05","ANTIOQUIA","05615","RIONEGRO","0.01","KILOGRAMO"
"2018-01-12T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.004","KILOGRAMO"
"2018-01-12T00:00:00.000","05","ANTIOQUIA","05615","RIONEGRO","0.01","KILOGRAMO"
"2018-01-12T00:00:00.000","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","0.012","KILOGRAMO"
"2018-01-09T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.023","KILOGRAMO"
"2018-01-08T00:00:00.000","19","CAUCA","19698","SANTANDER DE QUILICHAO","0.15","KILOGRAMO"
"2018-01-06T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.021","KILOGRAMO"
"2018-01-05T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.003","KILOGRAMO"
"2018-01-04T00:00:00.000","20","CESAR","20011","AGUACHICA","0.001","KILOGRAMO"
"2018-01-03T00:00:00.000","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","0.012","KILOGRAMO"
"2018-01-03T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.003","KILOGRAMO"
"2018-01-01T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.2","KILOGRAMO"
"2017-12-31T00:00:00.000","66","RISARALDA","66170","DOSQUEBRADAS","0.0025","KILOGRAMO"
"2017-12-28T00:00:00.000","05","ANTIOQUIA","05079","BARBOSA","0.002","KILOGRAMO"
"2017-12-26T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.061","KILOGRAMO"
"2017-12-25T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.012","KILOGRAMO"
"2017-12-21T00:00:00.000","17","CALDAS","17001","MANIZALES","0.004","KILOGRAMO"
"2017-12-20T00:00:00.000","05","ANTIOQUIA","05079","BARBOSA","0.001","KILOGRAMO"
"2017-12-20T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.007","KILOGRAMO"
"2017-12-20T00:00:00.000","73","TOLIMA","73449","MELGAR","0.14","KILOGRAMO"
"2017-12-19T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","0.004","KILOGRAMO"
"2017-12-17T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.039","KILOGRAMO"
"2017-12-17T00:00:00.000","50","META","50313","GRANADA","0.001","KILOGRAMO"
"2017-12-15T00:00:00.000","73","TOLIMA","73268","ESPINAL","0.053","KILOGRAMO"
"2017-12-15T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","0.917","KILOGRAMO"
"2017-12-15T00:00:00.000","73","TOLIMA","73319","GUAMO","0.057","KILOGRAMO"
"2017-12-14T00:00:00.000","76","VALLE DEL CAUCA","76670","SAN PEDRO","0.001","KILOGRAMO"
"2017-12-14T00:00:00.000","76","VALLE DEL CAUCA","76306","GINEBRA","0.002","KILOGRAMO"
"2017-12-14T00:00:00.000","50","META","50001","VILLAVICENCIO","0.003","KILOGRAMO"
"2017-12-14T00:00:00.000","73","TOLIMA","73055","ARMERO","0.2","KILOGRAMO"
"2017-12-12T00:00:00.000","52","NARIÑO","52019","ALBAN","0.003","KILOGRAMO"
"2017-12-12T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.008","KILOGRAMO"
"2017-12-11T00:00:00.000","66","RISARALDA","66170","DOSQUEBRADAS","0.015","KILOGRAMO"
"2017-12-11T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.002","KILOGRAMO"
"2017-12-09T00:00:00.000","76","VALLE DEL CAUCA","76622","ROLDANILLO","0.005","KILOGRAMO"
"2017-12-08T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.07","KILOGRAMO"
"2017-12-06T00:00:00.000","73","TOLIMA","73055","ARMERO","0.07","KILOGRAMO"
"2017-12-06T00:00:00.000","66","RISARALDA","66001","PEREIRA","0.004","KILOGRAMO"
"2017-12-04T00:00:00.000","66","RISARALDA","66170","DOSQUEBRADAS","0.023","KILOGRAMO"
"2017-12-04T00:00:00.000","05","ANTIOQUIA","05079","BARBOSA","0.005","KILOGRAMO"
"2017-12-01T00:00:00.000","66","RISARALDA","66170","DOSQUEBRADAS","0.001","KILOGRAMO"
"2017-11-30T00:00:00.000","76","VALLE DEL CAUCA","76122","CAICEDONIA","0.01","KILOGRAMO"
"2017-11-29T00:00:00.000","73","TOLIMA","73861","VENADILLO","0.05","KILOGRAMO"
"2017-11-29T00:00:00.000","47","MAGDALENA","47245","EL BANCO","0.001","KILOGRAMO"
"2017-11-28T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.001","KILOGRAMO"
"2017-11-28T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.012","KILOGRAMO"
"2017-11-27T00:00:00.000","66","RISARALDA","66170","DOSQUEBRADAS","0.005","KILOGRAMO"
"2017-11-27T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.001","KILOGRAMO"
"2017-11-24T00:00:00.000","76","VALLE DEL CAUCA","76036","ANDALUCIA","0.013","KILOGRAMO"
"2017-11-23T00:00:00.000","52","NARIÑO","52356","IPIALES","19.73","KILOGRAMO"
"2017-11-23T00:00:00.000","66","RISARALDA","66170","DOSQUEBRADAS","0.008","KILOGRAMO"
"2017-11-22T00:00:00.000","52","NARIÑO","52110","BUESACO","58.64","KILOGRAMO"
"2017-11-22T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","0.296","KILOGRAMO"
"2017-11-22T00:00:00.000","66","RISARALDA","66170","DOSQUEBRADAS","0.022","KILOGRAMO"
"2017-11-22T00:00:00.000","73","TOLIMA","73283","FRESNO","0.05","KILOGRAMO"
"2017-11-22T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.006","KILOGRAMO"
"2017-11-20T00:00:00.000","66","RISARALDA","66170","DOSQUEBRADAS","0.012","KILOGRAMO"
"2017-11-19T00:00:00.000","76","VALLE DEL CAUCA","76622","ROLDANILLO","0.033","KILOGRAMO"
"2017-11-17T00:00:00.000","05","ANTIOQUIA","05034","ANDES","0.001","KILOGRAMO"
"2017-11-17T00:00:00.000","76","VALLE DEL CAUCA","76895","ZARZAL","0.3","KILOGRAMO"
"2017-11-16T00:00:00.000","66","RISARALDA","66170","DOSQUEBRADAS","0.008","KILOGRAMO"
"2017-11-15T00:00:00.000","76","VALLE DEL CAUCA","76306","GINEBRA","0.001","KILOGRAMO"
"2017-11-14T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.005","KILOGRAMO"
"2017-11-13T00:00:00.000","66","RISARALDA","66170","DOSQUEBRADAS","0.025","KILOGRAMO"
"2017-11-11T00:00:00.000","66","RISARALDA","66001","PEREIRA","0.017","KILOGRAMO"
"2017-11-09T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.014","KILOGRAMO"
"2017-11-09T00:00:00.000","73","TOLIMA","73411","LIBANO","0.063","KILOGRAMO"
"2017-11-08T00:00:00.000","08","ATLANTICO","08634","SABANAGRANDE","0.002","KILOGRAMO"
"2017-11-07T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.06","KILOGRAMO"
"2017-11-04T00:00:00.000","76","VALLE DEL CAUCA","76606","RESTREPO","0.002","KILOGRAMO"
"2017-11-02T00:00:00.000","25","CUNDINAMARCA","25322","GUASCA","0.035","KILOGRAMO"
"2017-11-01T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","0.386","KILOGRAMO"
"2017-10-31T00:00:00.000","63","QUINDIO","63401","LA TEBAIDA","0.1","KILOGRAMO"
"2017-10-31T00:00:00.000","76","VALLE DEL CAUCA","76622","ROLDANILLO","0.012","KILOGRAMO"
"2017-10-28T00:00:00.000","20","CESAR","20178","CHIRIGUANA","0.005","KILOGRAMO"
"2017-10-27T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","0.08","KILOGRAMO"
"2017-10-26T00:00:00.000","73","TOLIMA","73347","HERVEO","0.06","KILOGRAMO"
"2017-10-26T00:00:00.000","19","CAUCA","19698","SANTANDER DE QUILICHAO","0.04","KILOGRAMO"
"2017-10-26T00:00:00.000","73","TOLIMA","73449","MELGAR","0.052","KILOGRAMO"
"2017-10-25T00:00:00.000","73","TOLIMA","73217","COYAIMA","0.041","KILOGRAMO"
"2017-10-24T00:00:00.000","52","NARIÑO","52356","IPIALES","6.1","KILOGRAMO"
"2017-10-24T00:00:00.000","66","RISARALDA","66001","PEREIRA","2","KILOGRAMO"
"2017-10-21T00:00:00.000","52","NARIÑO","52356","IPIALES","18.543","KILOGRAMO"
"2017-10-20T00:00:00.000","73","TOLIMA","73671","SALDAÑA","0.08","KILOGRAMO"
"2017-10-20T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.01","KILOGRAMO"
"2017-10-19T00:00:00.000","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","0.001","KILOGRAMO"
"2017-10-19T00:00:00.000","73","TOLIMA","73055","ARMERO","0.06","KILOGRAMO"
"2017-10-18T00:00:00.000","52","NARIÑO","52110","BUESACO","25.6","KILOGRAMO"
"2017-10-18T00:00:00.000","20","CESAR","20550","PELAYA","0.009","KILOGRAMO"
"2017-10-18T00:00:00.000","76","VALLE DEL CAUCA","76520","PALMIRA","0.195","KILOGRAMO"
"2017-10-15T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.05","KILOGRAMO"
"2017-10-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","0.02","KILOGRAMO"
"2017-10-12T00:00:00.000","76","VALLE DEL CAUCA","76895","ZARZAL","0.002","KILOGRAMO"
"2017-10-11T00:00:00.000","73","TOLIMA","73055","ARMERO","0.06","KILOGRAMO"
"2017-10-10T00:00:00.000","76","VALLE DEL CAUCA","76109","BUENAVENTURA","0.001","KILOGRAMO"
"2017-10-09T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.019","KILOGRAMO"
"2017-10-09T00:00:00.000","08","ATLANTICO","08421","LURUACO","0.001","KILOGRAMO"
"2017-10-07T00:00:00.000","32001","GUATEMALA","3200101","GUATEMALA","25","KILOGRAMO"
"2017-10-07T00:00:00.000","76","VALLE DEL CAUCA","76248","EL CERRITO","0.003","KILOGRAMO"
"2017-10-06T00:00:00.000","76","VALLE DEL CAUCA","76895","ZARZAL","0.002","KILOGRAMO"
"2017-10-06T00:00:00.000","73","TOLIMA","73861","VENADILLO","0.05","KILOGRAMO"
"2017-10-05T00:00:00.000","20","CESAR","20614","RIO DE ORO","0.001","KILOGRAMO"
"2017-10-05T00:00:00.000","08","ATLANTICO","08606","REPELON","0.008","KILOGRAMO"
"2017-10-05T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","1.587","KILOGRAMO"
"2017-10-04T00:00:00.000","52","NARIÑO","52356","IPIALES","2.502","KILOGRAMO"
"2017-10-03T00:00:00.000","19","CAUCA","19698","SANTANDER DE QUILICHAO","0.01","KILOGRAMO"
"2017-10-03T00:00:00.000","52","NARIÑO","52378","LA CRUZ","0.012","KILOGRAMO"
"2017-10-01T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.004","KILOGRAMO"
"2017-09-30T00:00:00.000","52","NARIÑO","52356","IPIALES","2.997","KILOGRAMO"
"2017-09-30T00:00:00.000","66","RISARALDA","66001","PEREIRA","0.003","KILOGRAMO"
"2017-09-29T00:00:00.000","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","0.003","KILOGRAMO"
"2017-09-29T00:00:00.000","19","CAUCA","19698","SANTANDER DE QUILICHAO","0.025","KILOGRAMO"
"2017-09-29T00:00:00.000","52","NARIÑO","52001","PASTO","4.325","KILOGRAMO"
"2017-09-27T00:00:00.000","76","VALLE DEL CAUCA","76895","ZARZAL","0.002","KILOGRAMO"
"2017-09-27T00:00:00.000","66","RISARALDA","66001","PEREIRA","12","KILOGRAMO"
"2017-09-26T00:00:00.000","66","RISARALDA","66001","PEREIRA","2.509","KILOGRAMO"
"2017-09-25T00:00:00.000","73","TOLIMA","73268","ESPINAL","0.052","KILOGRAMO"
"2017-09-23T00:00:00.000","76","VALLE DEL CAUCA","76890","YOTOCO","0.001","KILOGRAMO"
"2017-09-22T00:00:00.000","19","CAUCA","19698","SANTANDER DE QUILICHAO","0.035","KILOGRAMO"
"2017-09-22T00:00:00.000","66","RISARALDA","66170","DOSQUEBRADAS","0.001","KILOGRAMO"
"2017-09-22T00:00:00.000","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","0.011","KILOGRAMO"
"2017-09-22T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.08","KILOGRAMO"
"2017-09-21T00:00:00.000","76","VALLE DEL CAUCA","76126","CALIMA","0.004","KILOGRAMO"
"2017-09-20T00:00:00.000","73","TOLIMA","73319","GUAMO","0.05","KILOGRAMO"
"2017-09-20T00:00:00.000","54","NORTE DE SANTANDER","54720","SARDINATA","0.001","KILOGRAMO"
"2017-09-19T00:00:00.000","66","RISARALDA","66170","DOSQUEBRADAS","0.958","KILOGRAMO"
"2017-09-18T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.05","KILOGRAMO"
"2017-09-18T00:00:00.000","05","ANTIOQUIA","05030","AMAGA","0.05","KILOGRAMO"
"2017-09-17T00:00:00.000","19","CAUCA","19698","SANTANDER DE QUILICHAO","0.1","KILOGRAMO"
"2017-09-16T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.01","KILOGRAMO"
"2017-09-16T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.028","KILOGRAMO"
"2017-09-15T00:00:00.000","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","0.013","KILOGRAMO"
"2017-09-14T00:00:00.000","81","ARAUCA","81001","ARAUCA","0.011","KILOGRAMO"
"2017-09-13T00:00:00.000","05","ANTIOQUIA","05030","AMAGA","0.5","KILOGRAMO"
"2017-09-12T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.03","KILOGRAMO"
"2017-09-11T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.001","KILOGRAMO"
"2017-09-10T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.03","KILOGRAMO"
"2017-09-10T00:00:00.000","20","CESAR","20310","GONZALEZ","0.001","KILOGRAMO"
"2017-09-09T00:00:00.000","08","ATLANTICO","08137","CAMPO DE LA CRUZ","0.003","KILOGRAMO"
"2017-09-08T00:00:00.000","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","0.012","KILOGRAMO"
"2017-09-07T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.008","KILOGRAMO"
"2017-09-06T00:00:00.000","52","NARIÑO","52354","IMUES","8","KILOGRAMO"
"2017-09-05T00:00:00.000","19","CAUCA","19001","POPAYAN","0.002","KILOGRAMO"
"2017-09-04T00:00:00.000","52","NARIÑO","52110","BUESACO","0.15","KILOGRAMO"
"2017-09-01T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.26","KILOGRAMO"
"2017-09-01T00:00:00.000","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","0.012","KILOGRAMO"
"2017-08-30T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.05","KILOGRAMO"
"2017-08-28T00:00:00.000","08","ATLANTICO","08758","SOLEDAD","0.004","KILOGRAMO"
"2017-08-28T00:00:00.000","05","ANTIOQUIA","05615","RIONEGRO","3","KILOGRAMO"
"2017-08-26T00:00:00.000","20","CESAR","20238","EL COPEY","0.008","KILOGRAMO"
"2017-08-25T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.002","KILOGRAMO"
"2017-08-25T00:00:00.000","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","0.012","KILOGRAMO"
"2017-08-24T00:00:00.000","20","CESAR","20060","BOSCONIA","0.003","KILOGRAMO"
"2017-08-21T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.03","KILOGRAMO"
"2017-08-21T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.002","KILOGRAMO"
"2017-08-20T00:00:00.000","66","RISARALDA","66001","PEREIRA","0.008","KILOGRAMO"
"2017-08-20T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.06","KILOGRAMO"
"2017-08-19T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","2.731","KILOGRAMO"
"2017-08-17T00:00:00.000","05","ANTIOQUIA","05690","SANTO DOMINGO","0.04","KILOGRAMO"
"2017-08-17T00:00:00.000","05","ANTIOQUIA","05079","BARBOSA","0.004","KILOGRAMO"
"2017-08-17T00:00:00.000","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","0.012","KILOGRAMO"
"2017-08-14T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","0.003","KILOGRAMO"
"2017-08-14T00:00:00.000","17","CALDAS","17001","MANIZALES","0.002","KILOGRAMO"
"2017-08-14T00:00:00.000","08","ATLANTICO","08758","SOLEDAD","0.005","KILOGRAMO"
"2017-08-11T00:00:00.000","05","ANTIOQUIA","05079","BARBOSA","0.008","KILOGRAMO"
"2017-08-11T00:00:00.000","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","0.012","KILOGRAMO"
"2017-08-10T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.006","KILOGRAMO"
"2017-08-09T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.037","KILOGRAMO"
"2017-08-08T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.005","KILOGRAMO"
"2017-08-08T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","0.02","KILOGRAMO"
"2017-08-08T00:00:00.000","76","VALLE DEL CAUCA","76622","ROLDANILLO","0.02","KILOGRAMO"
"2017-08-07T00:00:00.000","05","ANTIOQUIA","05679","SANTA BARBARA","11.58","KILOGRAMO"
"2017-08-05T00:00:00.000","66","RISARALDA","66001","PEREIRA","0.004","KILOGRAMO"
"2017-08-05T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.09","KILOGRAMO"
"2017-08-05T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.003","KILOGRAMO"
"2017-08-04T00:00:00.000","52","NARIÑO","52356","IPIALES","8.042","KILOGRAMO"
"2017-08-04T00:00:00.000","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","0.012","KILOGRAMO"
"2017-08-04T00:00:00.000","19","CAUCA","19845","VILLA RICA","0.003","KILOGRAMO"
"2017-08-04T00:00:00.000","76","VALLE DEL CAUCA","76233","DAGUA","0.005","KILOGRAMO"
"2017-08-03T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.02","KILOGRAMO"
"2017-07-31T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.09","KILOGRAMO"
"2017-07-31T00:00:00.000","66","RISARALDA","66001","PEREIRA","0.038","KILOGRAMO"
"2017-07-29T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","1.309","KILOGRAMO"
"2017-07-28T00:00:00.000","68","SANTANDER","68001","BUCARAMANGA","0.1","KILOGRAMO"
"2017-07-28T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.004","KILOGRAMO"
"2017-07-28T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.006","KILOGRAMO"
"2017-07-27T00:00:00.000","76","VALLE DEL CAUCA","76020","ALCALA","0.016","KILOGRAMO"
"2017-07-27T00:00:00.000","52","NARIÑO","52110","BUESACO","16.5","KILOGRAMO"
"2017-07-27T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.02","KILOGRAMO"
"2017-07-27T00:00:00.000","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","0.012","KILOGRAMO"
"2017-07-25T00:00:00.000","25","CUNDINAMARCA","25572","PUERTO SALGAR","0.001","KILOGRAMO"
"2017-07-23T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.001","KILOGRAMO"
"2017-07-22T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.003","KILOGRAMO"
"2017-07-22T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.003","KILOGRAMO"
"2017-07-21T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","0.071","KILOGRAMO"
"2017-07-20T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.004","KILOGRAMO"
"2017-07-20T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.373","KILOGRAMO"
"2017-07-19T00:00:00.000","76","VALLE DEL CAUCA","76520","PALMIRA","1.442","KILOGRAMO"
"2017-07-18T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.06","KILOGRAMO"
"2017-07-18T00:00:00.000","63","QUINDIO","63190","CIRCASIA","0.015","KILOGRAMO"
"2017-07-18T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.002","KILOGRAMO"
"2017-07-17T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.004","KILOGRAMO"
"2017-07-17T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.048","KILOGRAMO"
"2017-07-16T00:00:00.000","68","SANTANDER","68081","BARRANCABERMEJA","0.023","KILOGRAMO"
"2017-07-16T00:00:00.000","20","CESAR","20001","VALLEDUPAR","0.04","KILOGRAMO"
"2017-07-15T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.001","KILOGRAMO"
"2017-07-14T00:00:00.000","25","CUNDINAMARCA","25269","FACATATIVA","0.001","KILOGRAMO"
"2017-07-14T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.001","KILOGRAMO"
"2017-07-14T00:00:00.000","19","CAUCA","19698","SANTANDER DE QUILICHAO","0.004","KILOGRAMO"
"2017-07-14T00:00:00.000","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","0.012","KILOGRAMO"
"2017-07-14T00:00:00.000","76","VALLE DEL CAUCA","76563","PRADERA","0.012","KILOGRAMO"
"2017-07-13T00:00:00.000","08","ATLANTICO","08433","MALAMBO","0.002","KILOGRAMO"
"2017-07-13T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.021","KILOGRAMO"
"2017-07-12T00:00:00.000","05","ANTIOQUIA","05079","BARBOSA","0.01","KILOGRAMO"
"2017-07-12T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.002","KILOGRAMO"
"2017-07-12T00:00:00.000","25","CUNDINAMARCA","25572","PUERTO SALGAR","0.001","KILOGRAMO"
"2017-07-11T00:00:00.000","66","RISARALDA","66001","PEREIRA","1","KILOGRAMO"
"2017-07-11T00:00:00.000","05","ANTIOQUIA","05212","COPACABANA","0.037","KILOGRAMO"
"2017-07-10T00:00:00.000","76","VALLE DEL CAUCA","76400","LA UNION","0.004","KILOGRAMO"
"2017-07-10T00:00:00.000","76","VALLE DEL CAUCA","76616","RIOFRIO","0.002","KILOGRAMO"
"2017-07-10T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.001","KILOGRAMO"
"2017-07-09T00:00:00.000","63","QUINDIO","63594","QUIMBAYA","0.0011","KILOGRAMO"
"2017-07-08T00:00:00.000","20","CESAR","20517","PAILITAS","0.01","KILOGRAMO"
"2017-07-08T00:00:00.000","20","CESAR","20710","SAN ALBERTO","0.004","KILOGRAMO"
"2017-07-08T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.012","KILOGRAMO"
"2017-07-08T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.015","KILOGRAMO"
"2017-07-08T00:00:00.000","20","CESAR","20228","CURUMANI","0.002","KILOGRAMO"
"2017-07-07T00:00:00.000","19","CAUCA","19845","VILLA RICA","1.761","KILOGRAMO"
"2017-07-06T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.004","KILOGRAMO"
"2017-07-06T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.003","KILOGRAMO"
